1,2025-10-02T02:00:24Z,1,0,true,10,0,c_sort
2816479792948388942,2025-10-02T02:00:24Z,0.5,1,false,1000,0,c_sort
3999951445757006811,2025-10-02T02:00:24Z,2.0000000000000002e-05,1,false,100000,4,c_sort
10568003817576317298,2025-10-02T02:00:24Z,0.5,1,false,1000000,140,c_sort
1,2025-10-02T02:10:39Z,1.000000,0.000000,true,10,0,lean4_hoare_eager_sort
2816479792948388942,2025-10-02T02:10:39Z,0.500000,1.000000,false,1000,0,lean4_hoare_eager_sort
3999951445757006811,2025-10-02T02:10:39Z,0.000020,1.000000,false,100000,5,lean4_hoare_eager_sort
10568003817576317298,2025-10-02T02:10:40Z,0.500000,1.000000,false,1000000,201,lean4_hoare_eager_sort
